epoch,binary_accuracy,dice_coef,iou,loss,val_binary_accuracy,val_dice_coef,val_iou,val_loss
29,0.7793277502059937,0.7466254830360413,0.5960187911987305,-0.7466254830360413,0.7795628309249878,0.7466732263565063,0.5962328314781189,-0.7466731667518616
30,0.7787668108940125,0.7458526492118835,0.5951148867607117,-0.7458526492118835,0.7768966555595398,0.7467315196990967,0.5962311625480652,-0.7467313408851624
31,0.7804688811302185,0.7478305697441101,0.5975615382194519,-0.7478305697441101,0.7904667258262634,0.7340978384017944,0.5803731083869934,-0.7340978980064392
32,0.7759354114532471,0.7428513765335083,0.5913522243499756,-0.7428513765335083,0.7827445268630981,0.7471571564674377,0.5970065593719482,-0.747157096862793
33,0.7822780609130859,0.7498862147331238,0.6001597046852112,-0.7498862147331238,0.7901207208633423,0.746145486831665,0.5954194664955139,-0.7461455464363098
34,0.7813645601272583,0.7476779818534851,0.5974979400634766,-0.7476779818534851,0.7639243006706238,0.7401993274688721,0.5881545543670654,-0.7401992678642273
35,0.7796984910964966,0.7473469376564026,0.5969402194023132,-0.7473469376564026,0.7756558656692505,0.7460241913795471,0.5956679582595825,-0.7460240721702576
36,0.7840818166732788,0.7508137822151184,0.6014779210090637,-0.7508137822151184,0.7863207459449768,0.7526087760925293,0.6037715077400208,-0.7526088356971741
37,0.7854210734367371,0.7520980834960938,0.6030132174491882,-0.7520980834960938,0.794050931930542,0.7506805062294006,0.601420521736145,-0.7506804466247559
38,0.7827585339546204,0.7498817443847656,0.6001827716827393,-0.7498817443847656,0.7855467200279236,0.7534343004226685,0.6050121188163757,-0.7534343004226685
39,0.7868564128875732,0.7532826662063599,0.6044980883598328,-0.7532826662063599,0.7597134709358215,0.743618905544281,0.5922508835792542,-0.7436189651489258
40,0.7837993502616882,0.7514299750328064,0.6022776365280151,-0.7514299750328064,0.7476505637168884,0.7338698506355286,0.5802432298660278,-0.7338698506355286
41,0.7848706841468811,0.7517648339271545,0.6025711297988892,-0.7517648339271545,0.7952097654342651,0.7464271187782288,0.5956751704216003,-0.7464272379875183
42,0.7824785113334656,0.7498705387115479,0.6001833081245422,-0.7498705387115479,0.7660624384880066,0.7454230785369873,0.5948251485824585,-0.7454230189323425
43,0.786268949508667,0.7535936832427979,0.6050085425376892,-0.7535936832427979,0.7645750045776367,0.7451968789100647,0.5948984026908875,-0.7451969385147095
44,0.7884942889213562,0.7551669478416443,0.6070697903633118,-0.7551669478416443,0.7917558550834656,0.7551425695419312,0.6069915294647217,-0.7551424503326416
45,0.7876149415969849,0.7549746632575989,0.606872022151947,-0.7549746632575989,0.7942269444465637,0.7517751455307007,0.6026734709739685,-0.7517750859260559
46,0.7907061576843262,0.7579747438430786,0.6107560992240906,-0.7579747438430786,0.801301896572113,0.7452619671821594,0.5944973826408386,-0.7452621459960938
47,0.7894935011863708,0.7561101913452148,0.6082802414894104,-0.7561101913452148,0.7790817022323608,0.7536299824714661,0.6052401065826416,-0.7536299228668213
48,0.7911418080329895,0.7579763531684875,0.6107033491134644,-0.7579763531684875,0.7831332683563232,0.7556682229042053,0.6079013347625732,-0.7556682825088501
49,0.7898627519607544,0.757198691368103,0.6096345782279968,-0.757198691368103,0.785896897315979,0.7569355368614197,0.6097280383110046,-0.7569355368614197
