epoch,binary_accuracy,dice_coef,iou,loss,val_binary_accuracy,val_dice_coef,val_iou,val_loss
17,0.8065970540046692,0.7774959206581116,0.6364182233810425,-0.7774959206581116,0.8171744346618652,0.7724107503890991,0.6299391984939575,-0.7724107503890991
18,0.8077048063278198,0.7788465023040771,0.6383323073387146,-0.7788465023040771,0.8157401084899902,0.78429114818573,0.6458001136779785,-0.78429114818573
19,0.8083835244178772,0.7797533273696899,0.6394681334495544,-0.7797533273696899,0.815147340297699,0.7878663539886475,0.6505230069160461,-0.7878663539886475
20,0.8109869360923767,0.7820916175842285,0.6426106095314026,-0.7820916175842285,0.8189998865127563,0.7896854281425476,0.653184175491333,-0.7896854877471924
21,0.8139148950576782,0.7853611707687378,0.6470390558242798,-0.7853611707687378,0.8201370239257812,0.7890700697898865,0.6522608399391174,-0.7890700697898865
22,0.8185684680938721,0.789577066898346,0.6526954174041748,-0.789577066898346,0.8262859582901001,0.7896796464920044,0.6530584692955017,-0.7896795272827148
23,0.8176026940345764,0.7902169227600098,0.6537163853645325,-0.7902169227600098,0.8275887370109558,0.7910051345825195,0.654992938041687,-0.7910051345825195
24,0.8236972689628601,0.7952514886856079,0.6604267358779907,-0.7952514886856079,0.8261849880218506,0.7963247895240784,0.661946177482605,-0.7963248491287231
25,0.8241335153579712,0.7965477108955383,0.6622212529182434,-0.7965477108955383,0.8324167728424072,0.7976639270782471,0.6638453006744385,-0.7976639866828918
26,0.8257935047149658,0.7973412871360779,0.6633920669555664,-0.7973412871360779,0.8256223797798157,0.8014973402023315,0.6692332029342651,-0.8014973402023315
27,0.8286576271057129,0.7998448014259338,0.6671253442764282,-0.7998448014259338,0.8353255391120911,0.8001487255096436,0.6673583984375,-0.8001486659049988
28,0.8300656080245972,0.8013660311698914,0.6693249344825745,-0.8013660311698914,0.8253098130226135,0.8048802614212036,0.674049437046051,-0.8048802018165588
29,0.8312462568283081,0.8038780689239502,0.6724643707275391,-0.8038780689239502,0.8332512974739075,0.8061867356300354,0.6760557889938354,-0.8061866760253906
30,0.8329421281814575,0.8054236769676208,0.6748929023742676,-0.8054236769676208,0.839411735534668,0.8033891320228577,0.6720569133758545,-0.8033891320228577
31,0.8374105095863342,0.8098732829093933,0.6809138655662537,-0.8098732829093933,0.840667188167572,0.8057042956352234,0.6751312017440796,-0.8057041764259338
32,0.8379346132278442,0.8100671768188477,0.6811590790748596,-0.8100671768188477,0.8257397413253784,0.8071531057357788,0.6773068308830261,-0.807153046131134
33,0.8378796577453613,0.8115319013595581,0.683254599571228,-0.8115319013595581,0.8425881862640381,0.8116570115089417,0.6837373971939087,-0.8116568922996521
34,0.843875527381897,0.8177664279937744,0.6920823454856873,-0.8177664279937744,0.845294177532196,0.8096668720245361,0.6810934543609619,-0.8096666932106018
35,0.8414349555969238,0.8150753974914551,0.6884671449661255,-0.8150753974914551,0.8377771973609924,0.814833402633667,0.6881183385848999,-0.814833402633667
36,0.8433272838592529,0.8165501952171326,0.6904401183128357,-0.8165501952171326,0.8433960676193237,0.8190907835960388,0.6941449046134949,-0.8190907835960388
37,0.8455865383148193,0.8195090293884277,0.6946104168891907,-0.8195090293884277,0.8401108384132385,0.8171201348304749,0.69172602891922,-0.8171201944351196
38,0.850589394569397,0.8244003653526306,0.701770544052124,-0.8244003653526306,0.8465365171432495,0.8195531368255615,0.6948684453964233,-0.8195531964302063
39,0.8520292639732361,0.8260000348091125,0.7039433717727661,-0.8260000348091125,0.8508889079093933,0.8207269906997681,0.6967018842697144,-0.820726752281189
40,0.8501948118209839,0.8242604732513428,0.7014065980911255,-0.8242604732513428,0.8500657677650452,0.8249610662460327,0.7032062411308289,-0.8249610662460327
41,0.853739857673645,0.8281053304672241,0.7070624828338623,-0.8281053304672241,0.8503440022468567,0.8076883554458618,0.6780888438224792,-0.8076882362365723
42,0.8534054160118103,0.8272192478179932,0.7057127952575684,-0.8272192478179932,0.8461417555809021,0.8245319724082947,0.7020300030708313,-0.8245319724082947
43,0.8580716848373413,0.8322001695632935,0.713137686252594,-0.8322001695632935,0.8427011370658875,0.8221777677536011,0.6991145610809326,-0.8221778869628906
44,0.8603209853172302,0.8349629044532776,0.7172264456748962,-0.8349629044532776,0.8556082844734192,0.8183523416519165,0.6931564807891846,-0.8183523416519165
45,0.8591325879096985,0.8337592482566833,0.7153164744377136,-0.8337592482566833,0.8578131198883057,0.8264943957328796,0.7052285075187683,-0.8264942765235901
46,0.8623013496398926,0.8369556665420532,0.7201935052871704,-0.8369556665420532,0.8564446568489075,0.8321287631988525,0.713066816329956,-0.8321285843849182
47,0.8633812069892883,0.8385084867477417,0.7223811745643616,-0.8385084867477417,0.8522014021873474,0.8307501077651978,0.7114658951759338,-0.830750048160553
48,0.8637221455574036,0.8391685485839844,0.7233331799507141,-0.8391685485839844,0.8605322241783142,0.832785964012146,0.7141299843788147,-0.832785964012146
49,0.8640403151512146,0.8393693566322327,0.7235980033874512,-0.8393693566322327,0.8622422814369202,0.8309823274612427,0.7115490436553955,-0.8309824466705322
