epoch,binary_accuracy,dice_coef,iou,loss,val_binary_accuracy,val_dice_coef,val_iou,val_loss
0,0.5573818683624268,0.6120940446853638,0.4468088150024414,-0.6120940446853638,0.8477096557617188,0.7332473993301392,0.579444169998169,-0.7332475185394287
0,0.4196556508541107,0.4521681070327759,0.2922900319099426,-0.4521681070327759,0.4192562997341156,0.45816218852996826,0.2974865436553955,-0.4581623077392578
1,0.475943922996521,0.47255197167396545,0.3096696734428406,-0.47255197167396545,0.7541006207466125,0.5519186854362488,0.381308913230896,-0.551918625831604
2,0.6027947664260864,0.2084856778383255,0.13783085346221924,-0.2084856778383255,0.5914322137832642,1.8832179193850607e-06,1.8832179193850607e-06,-1.8832180330718984e-06
3,0.5924556851387024,1.1775240409406251e-06,1.1775240409406251e-06,-1.1775240409406251e-06,0.5902601480484009,1.8751529751170892e-06,1.8751529751170892e-06,-1.8751528614302515e-06
4,0.5925090909004211,1.1762763278966304e-06,1.1762763278966304e-06,-1.1762763278966304e-06,0.5898451209068298,1.8789074829328456e-06,1.8789074829328456e-06,-1.878907710306521e-06
5,0.5927129983901978,1.1775962320825784e-06,1.1775962320825784e-06,-1.1775962320825784e-06,0.5903982520103455,1.8747161902865628e-06,1.8747161902865628e-06,-1.8747159629128873e-06
6,0.5923085808753967,1.1764647069867351e-06,1.1764647069867351e-06,-1.1764647069867351e-06,0.5903743505477905,1.8776231627271045e-06,1.8776231627271045e-06,-1.8776231627271045e-06
7,0.5925577282905579,1.1770696346502518e-06,1.1770696346502518e-06,-1.1770696346502518e-06,0.5919068455696106,1.8934121044367203e-06,1.8934121044367203e-06,-1.8934121044367203e-06
8,0.5926286578178406,1.1790259577537654e-06,1.1790259577537654e-06,-1.1790259577537654e-06,0.5910004377365112,1.8822439642462996e-06,1.8822439642462996e-06,-1.8822439642462996e-06
9,0.592400848865509,1.1768677268264582e-06,1.1768677268264582e-06,-1.1768677268264582e-06,0.5903830528259277,1.8830521639756626e-06,1.8830521639756626e-06,-1.8830522776625003e-06
10,0.5924564003944397,1.1764881264753058e-06,1.1764881264753058e-06,-1.1764881264753058e-06,0.5894317626953125,1.875797465800133e-06,1.875797465800133e-06,-1.8757980342343217e-06
11,0.5925012826919556,1.1776868404922425e-06,1.1776868404922425e-06,-1.1776868404922425e-06,0.5909301042556763,1.877564955066191e-06,1.877564955066191e-06,-1.8775646140056779e-06
0,0.41106274724006653,0.4587971866130829,0.297858327627182,-0.4587971866130829,0.4127170443534851,0.4608418047428131,0.2998463809490204,-0.4608418345451355
1,0.40984097123146057,0.5170793533325195,0.35134759545326233,-0.5170793533325195,0.41047215461730957,0.6009754538536072,0.43039271235466003,-0.6009754538536072
2,0.4109009802341461,0.6145167350769043,0.44411608576774597,-0.6145167350769043,0.41311636567115784,0.6279830932617188,0.4587029218673706,-0.6279831528663635
3,0.41239702701568604,0.6437965035438538,0.47528955340385437,-0.6437965035438538,0.4187798500061035,0.6597153544425964,0.4928704798221588,-0.6597154140472412
4,0.4355342984199524,0.6678828597068787,0.501865029335022,-0.6678828597068787,0.4924873411655426,0.6763850450515747,0.5120294094085693,-0.6763850450515747
5,0.5577923059463501,0.6854082345962524,0.5219382643699646,-0.6854082345962524,0.598045289516449,0.6943302154541016,0.5325969457626343,-0.6943301558494568
6,0.6610965728759766,0.7134696841239929,0.5552828311920166,-0.7134696841239929,0.7231495380401611,0.7379560470581055,0.5856589078903198,-0.7379560470581055
7,0.7630168199539185,0.7502946257591248,0.6009899377822876,-0.7502946257591248,0.779566764831543,0.7560499906539917,0.6086481213569641,-0.7560498714447021
8,0.7823890447616577,0.7583017349243164,0.6113623976707458,-0.7583017349243164,0.7836453914642334,0.7590445280075073,0.6125888228416443,-0.7590445876121521
9,0.7864882946014404,0.7612396478652954,0.615178644657135,-0.7612396478652954,0.7863606214523315,0.7622478008270264,0.6164349913597107,-0.762247622013092
10,0.7888734936714172,0.7632673978805542,0.6175788640975952,-0.7632673978805542,0.7898635864257812,0.7638667821884155,0.6184479594230652,-0.763866662979126
11,0.7906690239906311,0.7647936940193176,0.6195897459983826,-0.7647936940193176,0.7916530966758728,0.7644549608230591,0.6193491816520691,-0.7644548416137695
12,0.7931879758834839,0.7660609483718872,0.6212758421897888,-0.7660609483718872,0.7938973307609558,0.7669256925582886,0.6224348545074463,-0.7669257521629333
13,0.7949494123458862,0.7669711112976074,0.6225711703300476,-0.7669711112976074,0.7909692525863647,0.7646922469139099,0.6201707720756531,-0.7646923661231995
14,0.7962629199028015,0.7675718069076538,0.6233739852905273,-0.7675718069076538,0.7974178791046143,0.7668143510818481,0.622735321521759,-0.7668142318725586
15,0.7968325614929199,0.7680983543395996,0.6239582300186157,-0.7680983543395996,0.7968997359275818,0.7678236961364746,0.623851478099823,-0.7678236961364746
16,0.7980672717094421,0.7687362432479858,0.6248416900634766,-0.7687362432479858,0.7980412840843201,0.7679295539855957,0.6238788366317749,-0.7679294943809509
17,0.7985402941703796,0.7692020535469055,0.6254392862319946,-0.7692020535469055,0.7978529334068298,0.7671344876289368,0.6230342388153076,-0.767134428024292
18,0.7996003031730652,0.7699661254882812,0.6264266967773438,-0.7699661254882812,0.7972965836524963,0.7681506872177124,0.6243373155593872,-0.7681508660316467
19,0.799342930316925,0.7696584463119507,0.6261706352233887,-0.7696584463119507,0.7982800006866455,0.7685519456863403,0.6246921420097351,-0.7685519456863403
20,0.8008650541305542,0.7711386680603027,0.6280204057693481,-0.7711386680603027,0.7995941042900085,0.7682073712348938,0.6243866086006165,-0.7682074904441833
21,0.8011674880981445,0.7715790867805481,0.6284846663475037,-0.7715790867805481,0.7962930202484131,0.7684647440910339,0.624862790107727,-0.7684648036956787
22,0.8011295199394226,0.7716543674468994,0.6286428570747375,-0.7716543674468994,0.7958748936653137,0.7684430480003357,0.6250147819519043,-0.76844322681427
